order_details_id,order_id,product_id,unit_price,quantity,discount
1596,10855,65,21.0499992,15,0.150000006
1597,10856,2,19.0,20,0.0
1598,10856,42,14.0,20,0.0
1599,10857,3,10.0,30,0.0
1600,10857,26,31.2299995,35,0.25
1601,10857,29,123.790001,10,0.25
1602,10858,7,30.0,5,0.0
1603,10858,27,43.9000015,10,0.0
1604,10858,70,15.0,4,0.0
1605,10859,24,4.5,40,0.25
1606,10859,54,7.44999981,35,0.25
1607,10859,64,33.25,30,0.25
1608,10860,51,53.0,3,0.0
1609,10860,76,18.0,20,0.0
1610,10861,17,39.0,42,0.0
1611,10861,18,62.5,20,0.0
1612,10861,21,10.0,40,0.0
1613,10861,33,2.5,35,0.0
1614,10861,62,49.2999992,3,0.0
1615,10862,11,21.0,25,0.0
1616,10862,52,7.0,8,0.0
1617,10863,1,18.0,20,0.150000006
1618,10863,58,13.25,12,0.150000006
1619,10864,35,18.0,4,0.0
1620,10864,67,14.0,15,0.0
1621,10865,38,263.5,60,0.0500000007
1622,10865,39,18.0,80,0.0500000007
1623,10866,2,19.0,21,0.25
1624,10866,24,4.5,6,0.25
1625,10866,30,25.8899994,40,0.25
1626,10867,53,32.7999992,3,0.0
1627,10868,26,31.2299995,20,0.0
1628,10868,35,18.0,30,0.0
1629,10868,49,20.0,42,0.100000001
1630,10869,1,18.0,40,0.0
1631,10869,11,21.0,10,0.0
1632,10869,23,9.0,50,0.0
1633,10869,68,12.5,20,0.0
1634,10870,35,18.0,3,0.0
1635,10870,51,53.0,2,0.0
1636,10871,6,25.0,50,0.0500000007
1637,10871,16,17.4500008,12,0.0500000007
1638,10871,17,39.0,16,0.0500000007
1639,10872,55,24.0,10,0.0500000007
1640,10872,62,49.2999992,20,0.0500000007
1641,10872,64,33.25,15,0.0500000007
1642,10872,65,21.0499992,21,0.0500000007
1643,10873,21,10.0,20,0.0
1644,10873,28,45.5999985,3,0.0
1645,10874,10,31.0,10,0.0
1646,10875,19,9.19999981,25,0.0
1647,10875,47,9.5,21,0.100000001
1648,10875,49,20.0,15,0.0
1649,10876,46,12.0,21,0.0
1650,10876,64,33.25,20,0.0
1651,10877,16,17.4500008,30,0.25
1652,10877,18,62.5,25,0.0
1653,10878,20,81.0,20,0.0500000007
1654,10879,40,18.3999996,12,0.0
1655,10879,65,21.0499992,10,0.0
1656,10879,76,18.0,10,0.0
1657,10880,23,9.0,30,0.200000003
1658,10880,61,28.5,30,0.200000003
1659,10880,70,15.0,50,0.200000003
1660,10881,73,15.0,10,0.0
1661,10882,42,14.0,25,0.0
1662,10882,49,20.0,20,0.150000006
1663,10882,54,7.44999981,32,0.150000006
1664,10883,24,4.5,8,0.0
1665,10884,21,10.0,40,0.0500000007
1666,10884,56,38.0,21,0.0500000007
1667,10884,65,21.0499992,12,0.0500000007
1668,10885,2,19.0,20,0.0
1669,10885,24,4.5,12,0.0
1670,10885,70,15.0,30,0.0
1671,10885,77,13.0,25,0.0
1672,10886,10,31.0,70,0.0
1673,10886,31,12.5,35,0.0
1674,10886,77,13.0,40,0.0
1675,10887,25,14.0,5,0.0
1676,10888,2,19.0,20,0.0
1677,10888,68,12.5,18,0.0
1678,10889,11,21.0,40,0.0
1679,10889,38,263.5,40,0.0
1680,10890,17,39.0,15,0.0
1681,10890,34,14.0,10,0.0
1682,10890,41,9.64999962,14,0.0
1683,10891,30,25.8899994,15,0.0500000007
1684,10892,59,55.0,40,0.0500000007
1685,10893,8,40.0,30,0.0
1686,10893,24,4.5,10,0.0
1687,10893,29,123.790001,24,0.0
1688,10893,30,25.8899994,35,0.0
1689,10893,36,19.0,20,0.0
1690,10894,13,6.0,28,0.0500000007
1691,10894,69,36.0,50,0.0500000007
1692,10894,75,7.75,120,0.0500000007
1693,10895,24,4.5,110,0.0
1694,10895,39,18.0,45,0.0
1695,10895,40,18.3999996,91,0.0
1696,10895,60,34.0,100,0.0
1697,10896,45,9.5,15,0.0
1698,10896,56,38.0,16,0.0
1699,10897,29,123.790001,80,0.0
1700,10897,30,25.8899994,36,0.0
1701,10898,13,6.0,5,0.0
1702,10899,39,18.0,8,0.150000006
1703,10900,70,15.0,3,0.25
1704,10901,41,9.64999962,30,0.0
1705,10901,71,21.5,30,0.0
1706,10902,55,24.0,30,0.150000006
1707,10902,62,49.2999992,6,0.150000006
1708,10903,13,6.0,40,0.0
1709,10903,65,21.0499992,21,0.0
1710,10903,68,12.5,20,0.0
1711,10904,58,13.25,15,0.0
1712,10904,62,49.2999992,35,0.0
1713,10905,1,18.0,20,0.0500000007
1714,10906,61,28.5,15,0.0
1715,10907,75,7.75,14,0.0
1716,10908,7,30.0,20,0.0500000007
1717,10908,52,7.0,14,0.0500000007
1718,10909,7,30.0,12,0.0
1719,10909,16,17.4500008,15,0.0
1720,10909,41,9.64999962,5,0.0
1721,10910,19,9.19999981,12,0.0
1722,10910,49,20.0,10,0.0
1723,10910,61,28.5,5,0.0
1724,10911,1,18.0,10,0.0
1725,10911,17,39.0,12,0.0
1726,10911,67,14.0,15,0.0
1727,10912,11,21.0,40,0.25
1728,10912,29,123.790001,60,0.25
1729,10913,4,22.0,30,0.25
1730,10913,33,2.5,40,0.25
1731,10913,58,13.25,15,0.0
1732,10914,71,21.5,25,0.0
1733,10915,17,39.0,10,0.0
1734,10915,33,2.5,30,0.0
1735,10915,54,7.44999981,10,0.0
1736,10916,16,17.4500008,6,0.0
1737,10916,32,32.0,6,0.0
1738,10916,57,19.5,20,0.0
1739,10917,30,25.8899994,1,0.0
1740,10917,60,34.0,10,0.0
1741,10918,1,18.0,60,0.25
1742,10918,60,34.0,25,0.25
1743,10919,16,17.4500008,24,0.0
1744,10919,25,14.0,24,0.0
1745,10919,40,18.3999996,20,0.0
1746,10920,50,16.25,24,0.0
1747,10921,35,18.0,10,0.0
1748,10921,63,43.9000015,40,0.0
1749,10922,17,39.0,15,0.0
1750,10922,24,4.5,35,0.0
1751,10923,42,14.0,10,0.200000003
1752,10923,43,46.0,10,0.200000003
1753,10923,67,14.0,24,0.200000003
1754,10924,10,31.0,20,0.100000001
1755,10924,28,45.5999985,30,0.100000001
1756,10924,75,7.75,6,0.0
1757,10925,36,19.0,25,0.150000006
1758,10925,52,7.0,12,0.150000006
1759,10926,11,21.0,2,0.0
1760,10926,13,6.0,10,0.0
1761,10926,19,9.19999981,7,0.0
1762,10926,72,34.7999992,10,0.0
1763,10927,20,81.0,5,0.0
1764,10927,52,7.0,5,0.0
1765,10927,76,18.0,20,0.0
1766,10928,47,9.5,5,0.0
1767,10928,76,18.0,5,0.0
1768,10929,21,10.0,60,0.0
1769,10929,75,7.75,49,0.0
1770,10929,77,13.0,15,0.0
1771,10930,21,10.0,36,0.0
1772,10930,27,43.9000015,25,0.0
1773,10930,55,24.0,25,0.200000003
1774,10930,58,13.25,30,0.200000003
1775,10931,13,6.0,42,0.150000006
1776,10931,57,19.5,30,0.0
1777,10932,16,17.4500008,30,0.100000001
1778,10932,62,49.2999992,14,0.100000001
1779,10932,72,34.7999992,16,0.0
1780,10932,75,7.75,20,0.100000001
1781,10933,53,32.7999992,2,0.0
1782,10933,61,28.5,30,0.0
1783,10934,6,25.0,20,0.0
1784,10935,1,18.0,21,0.0
1785,10935,18,62.5,4,0.25
1786,10935,23,9.0,8,0.25
1787,10936,36,19.0,30,0.200000003
1788,10937,28,45.5999985,8,0.0
1789,10937,34,14.0,20,0.0
1790,10938,13,6.0,20,0.25
1791,10938,43,46.0,24,0.25
1792,10938,60,34.0,49,0.25
1793,10938,71,21.5,35,0.25
1794,10939,2,19.0,10,0.150000006
1795,10939,67,14.0,40,0.150000006
1796,10940,7,30.0,8,0.0
1797,10940,13,6.0,20,0.0
1798,10941,31,12.5,44,0.25
1799,10941,62,49.2999992,30,0.25
1800,10941,68,12.5,80,0.25
1801,10941,72,34.7999992,50,0.0
1802,10942,49,20.0,28,0.0
1803,10943,13,6.0,15,0.0
1804,10943,22,21.0,21,0.0
1805,10943,46,12.0,15,0.0
1806,10944,11,21.0,5,0.25
1807,10944,44,19.4500008,18,0.25
1808,10944,56,38.0,18,0.0
1809,10945,13,6.0,20,0.0
1810,10945,31,12.5,10,0.0
1811,10946,10,31.0,25,0.0
1812,10946,24,4.5,25,0.0
1813,10946,77,13.0,40,0.0
1814,10947,59,55.0,4,0.0
1815,10948,50,16.25,9,0.0
1816,10948,51,53.0,40,0.0
1817,10948,55,24.0,4,0.0
1818,10949,6,25.0,12,0.0
1819,10949,10,31.0,30,0.0
1820,10949,17,39.0,6,0.0
1821,10949,62,49.2999992,60,0.0
1822,10950,4,22.0,5,0.0
1823,10951,33,2.5,15,0.0500000007
1824,10951,41,9.64999962,6,0.0500000007
1825,10951,75,7.75,50,0.0500000007
1826,10952,6,25.0,16,0.0500000007
1827,10952,28,45.5999985,2,0.0
1828,10953,20,81.0,50,0.0500000007
1829,10953,31,12.5,50,0.0500000007
1830,10954,16,17.4500008,28,0.150000006
1831,10954,31,12.5,25,0.150000006
1832,10954,45,9.5,30,0.0
1833,10954,60,34.0,24,0.150000006
1834,10955,75,7.75,12,0.200000003
1835,10956,21,10.0,12,0.0
1836,10956,47,9.5,14,0.0
1837,10956,51,53.0,8,0.0
1838,10957,30,25.8899994,30,0.0
1839,10957,35,18.0,40,0.0
1840,10957,64,33.25,8,0.0
1841,10958,5,21.3500004,20,0.0
1842,10958,7,30.0,6,0.0
1843,10958,72,34.7999992,5,0.0
1844,10959,75,7.75,20,0.150000006
1845,10960,24,4.5,10,0.25
1846,10960,41,9.64999962,24,0.0
1847,10961,52,7.0,6,0.0500000007
1848,10961,76,18.0,60,0.0
1849,10962,7,30.0,45,0.0
1850,10962,13,6.0,77,0.0
1851,10962,53,32.7999992,20,0.0
1852,10962,69,36.0,9,0.0
1853,10962,76,18.0,44,0.0
1854,10963,60,34.0,2,0.150000006
1855,10964,18,62.5,6,0.0
1856,10964,38,263.5,5,0.0
1857,10964,69,36.0,10,0.0
1858,10965,51,53.0,16,0.0
1859,10966,37,26.0,8,0.0
1860,10966,56,38.0,12,0.150000006
1861,10966,62,49.2999992,12,0.150000006
1862,10967,19,9.19999981,12,0.0
1863,10967,49,20.0,40,0.0
1864,10968,12,38.0,30,0.0
1865,10968,24,4.5,30,0.0
1866,10968,64,33.25,4,0.0
1867,10969,46,12.0,9,0.0
1868,10970,52,7.0,40,0.200000003
1869,10971,29,123.790001,14,0.0
1870,10972,17,39.0,6,0.0
1871,10972,33,2.5,7,0.0
1872,10973,26,31.2299995,5,0.0
1873,10973,41,9.64999962,6,0.0
1874,10973,75,7.75,10,0.0
1875,10974,63,43.9000015,10,0.0
1876,10975,8,40.0,16,0.0
1877,10975,75,7.75,10,0.0
1878,10976,28,45.5999985,20,0.0
1879,10977,39,18.0,30,0.0
1880,10977,47,9.5,30,0.0
1881,10977,51,53.0,10,0.0
1882,10977,63,43.9000015,20,0.0
1883,10978,8,40.0,20,0.150000006
1884,10978,21,10.0,40,0.150000006
1885,10978,40,18.3999996,10,0.0
1886,10978,44,19.4500008,6,0.150000006
1887,10979,7,30.0,18,0.0
1888,10979,12,38.0,20,0.0
1889,10979,24,4.5,80,0.0
1890,10979,27,43.9000015,30,0.0
1891,10979,31,12.5,24,0.0
1892,10979,63,43.9000015,35,0.0
1893,10980,75,7.75,40,0.200000003
1894,10981,38,263.5,60,0.0
1895,10982,7,30.0,20,0.0
1896,10982,43,46.0,9,0.0
1897,10983,13,6.0,84,0.150000006
1898,10983,57,19.5,15,0.0
1899,10984,16,17.4500008,55,0.0
1900,10984,24,4.5,20,0.0
1901,10984,36,19.0,40,0.0
1902,10985,16,17.4500008,36,0.100000001
1903,10985,18,62.5,8,0.100000001
1904,10985,32,32.0,35,0.100000001
1905,10986,11,21.0,30,0.0
1906,10986,20,81.0,15,0.0
1907,10986,76,18.0,10,0.0
1908,10986,77,13.0,15,0.0
1909,10987,7,30.0,60,0.0
1910,10987,43,46.0,6,0.0
1911,10987,72,34.7999992,20,0.0
1912,10988,7,30.0,60,0.0
1913,10988,62,49.2999992,40,0.100000001
1914,10989,6,25.0,40,0.0
1915,10989,11,21.0,15,0.0
1916,10989,41,9.64999962,4,0.0
1917,10990,21,10.0,65,0.0
1918,10990,34,14.0,60,0.150000006
1919,10990,55,24.0,65,0.150000006
1920,10990,61,28.5,66,0.150000006
1921,10991,2,19.0,50,0.200000003
1922,10991,70,15.0,20,0.200000003
1923,10991,76,18.0,90,0.200000003
1924,10992,72,34.7999992,2,0.0
1925,10993,29,123.790001,50,0.25
1926,10993,41,9.64999962,35,0.25
1927,10994,59,55.0,18,0.0500000007
1928,10995,51,53.0,20,0.0
1929,10995,60,34.0,4,0.0
1930,10996,42,14.0,40,0.0
1931,10997,32,32.0,50,0.0
1932,10997,46,12.0,20,0.25
1933,10997,52,7.0,20,0.25
1934,10998,24,4.5,12,0.0
1935,10998,61,28.5,7,0.0
1936,10998,74,10.0,20,0.0
1937,10998,75,7.75,30,0.0
1938,10999,41,9.64999962,20,0.0500000007
1939,10999,51,53.0,15,0.0500000007
1940,10999,77,13.0,21,0.0500000007
1941,11000,4,22.0,25,0.25
1942,11000,24,4.5,30,0.25
1943,11000,77,13.0,30,0.0
1944,11001,7,30.0,60,0.0
1945,11001,22,21.0,25,0.0
1946,11001,46,12.0,25,0.0
1947,11001,55,24.0,6,0.0
1948,11002,13,6.0,56,0.0
1949,11002,35,18.0,15,0.150000006
1950,11002,42,14.0,24,0.150000006
1951,11002,55,24.0,40,0.0
1952,11003,1,18.0,4,0.0
1953,11003,40,18.3999996,10,0.0
1954,11003,52,7.0,10,0.0
1955,11004,26,31.2299995,6,0.0
1956,11004,76,18.0,6,0.0
1957,11005,1,18.0,2,0.0
1958,11005,59,55.0,10,0.0
1959,11006,1,18.0,8,0.0
1960,11006,29,123.790001,2,0.25
1961,11007,8,40.0,30,0.0
1962,11007,29,123.790001,10,0.0
1963,11007,42,14.0,14,0.0
1964,11008,28,45.5999985,70,0.0500000007
1965,11008,34,14.0,90,0.0500000007
1966,11008,71,21.5,21,0.0
1967,11009,24,4.5,12,0.0
1968,11009,36,19.0,18,0.25
1969,11009,60,34.0,9,0.0
1970,11010,7,30.0,20,0.0
1971,11010,24,4.5,10,0.0
1972,11011,58,13.25,40,0.0500000007
1973,11011,71,21.5,20,0.0
1974,11012,19,9.19999981,50,0.0500000007
1975,11012,60,34.0,36,0.0500000007
1976,11012,71,21.5,60,0.0500000007
1977,11013,23,9.0,10,0.0
1978,11013,42,14.0,4,0.0
1979,11013,45,9.5,20,0.0
1980,11013,68,12.5,2,0.0
1981,11014,41,9.64999962,28,0.100000001
1982,11015,30,25.8899994,15,0.0
1983,11015,77,13.0,18,0.0
1984,11016,31,12.5,15,0.0
1985,11016,36,19.0,16,0.0
1986,11017,3,10.0,25,0.0
1987,11017,59,55.0,110,0.0
1988,11017,70,15.0,30,0.0
1989,11018,12,38.0,20,0.0
1990,11018,18,62.5,10,0.0
1991,11018,56,38.0,5,0.0
1992,11019,46,12.0,3,0.0
1993,11019,49,20.0,2,0.0
1994,11020,10,31.0,24,0.150000006
1995,11021,2,19.0,11,0.25
1996,11021,20,81.0,15,0.0
1997,11021,26,31.2299995,63,0.0
1998,11021,51,53.0,44,0.25
1999,11021,72,34.7999992,35,0.0
2000,11022,19,9.19999981,35,0.0
2001,11022,69,36.0,30,0.0
2002,11023,7,30.0,4,0.0
2003,11023,43,46.0,30,0.0
2004,11024,26,31.2299995,12,0.0
2005,11024,33,2.5,30,0.0
2006,11024,65,21.0499992,21,0.0
2007,11024,71,21.5,50,0.0
2008,11025,1,18.0,10,0.100000001
2009,11025,13,6.0,20,0.100000001
2010,11026,18,62.5,8,0.0
2011,11026,51,53.0,10,0.0
2012,11027,24,4.5,30,0.25
2013,11027,62,49.2999992,21,0.25
2014,11028,55,24.0,35,0.0
2015,11028,59,55.0,24,0.0
2016,11029,56,38.0,20,0.0
2017,11029,63,43.9000015,12,0.0
2018,11030,2,19.0,100,0.25
2019,11030,5,21.3500004,70,0.0
2020,11030,29,123.790001,60,0.25
2021,11030,59,55.0,100,0.25
2022,11031,1,18.0,45,0.0
2023,11031,13,6.0,80,0.0
2024,11031,24,4.5,21,0.0
2025,11031,64,33.25,20,0.0
2026,11031,71,21.5,16,0.0
2027,11032,36,19.0,35,0.0
2028,11032,38,263.5,25,0.0
2029,11032,59,55.0,30,0.0
2030,11033,53,32.7999992,70,0.100000001
2031,11033,69,36.0,36,0.100000001
2032,11034,21,10.0,15,0.100000001
2033,11034,44,19.4500008,12,0.0
2034,11034,61,28.5,6,0.0
2035,11035,1,18.0,10,0.0
2036,11035,35,18.0,60,0.0
2037,11035,42,14.0,30,0.0
2038,11035,54,7.44999981,10,0.0
2039,11036,13,6.0,7,0.0
2040,11036,59,55.0,30,0.0
2041,11037,70,15.0,4,0.0
2042,11038,40,18.3999996,5,0.200000003
2043,11038,52,7.0,2,0.0
2044,11038,71,21.5,30,0.0
2045,11039,28,45.5999985,20,0.0
2046,11039,35,18.0,24,0.0
2047,11039,49,20.0,60,0.0
2048,11039,57,19.5,28,0.0
2049,11040,21,10.0,20,0.0
2050,11041,2,19.0,30,0.200000003
2051,11041,63,43.9000015,30,0.0
2052,11042,44,19.4500008,15,0.0
2053,11042,61,28.5,4,0.0
2054,11043,11,21.0,10,0.0
2055,11044,62,49.2999992,12,0.0
2056,11045,33,2.5,15,0.0
2057,11045,51,53.0,24,0.0
2058,11046,12,38.0,20,0.0500000007
2059,11046,32,32.0,15,0.0500000007
2060,11046,35,18.0,18,0.0500000007
2061,11047,1,18.0,25,0.25
2062,11047,5,21.3500004,30,0.25
2063,11048,68,12.5,42,0.0
2064,11049,2,19.0,10,0.200000003
2065,11049,12,38.0,4,0.200000003
2066,11050,76,18.0,50,0.100000001
2067,11051,24,4.5,10,0.200000003
2068,11052,43,46.0,30,0.200000003
2069,11052,61,28.5,10,0.200000003
2070,11053,18,62.5,35,0.200000003
2071,11053,32,32.0,20,0.0
2072,11053,64,33.25,25,0.200000003
2073,11054,33,2.5,10,0.0
2074,11054,67,14.0,20,0.0
2075,11055,24,4.5,15,0.0
2076,11055,25,14.0,15,0.0
2077,11055,51,53.0,20,0.0
2078,11055,57,19.5,20,0.0
2079,11056,7,30.0,40,0.0
2080,11056,55,24.0,35,0.0
2081,11056,60,34.0,50,0.0
2082,11057,70,15.0,3,0.0
2083,11058,21,10.0,3,0.0
2084,11058,60,34.0,21,0.0
2085,11058,61,28.5,4,0.0
2086,11059,13,6.0,30,0.0
2087,11059,17,39.0,12,0.0
2088,11059,60,34.0,35,0.0
2089,11060,60,34.0,4,0.0
2090,11060,77,13.0,10,0.0
2091,11061,60,34.0,15,0.0
2092,11062,53,32.7999992,10,0.200000003
2093,11062,70,15.0,12,0.200000003
2094,11063,34,14.0,30,0.0
2095,11063,40,18.3999996,40,0.100000001
2096,11063,41,9.64999962,30,0.100000001
2097,11064,17,39.0,77,0.100000001
2098,11064,41,9.64999962,12,0.0
2099,11064,53,32.7999992,25,0.100000001
2100,11064,55,24.0,4,0.100000001
2101,11064,68,12.5,55,0.0
2102,11065,30,25.8899994,4,0.25
2103,11065,54,7.44999981,20,0.25
2104,11066,16,17.4500008,3,0.0
2105,11066,19,9.19999981,42,0.0
2106,11066,34,14.0,35,0.0
2107,11067,41,9.64999962,9,0.0
2108,11068,28,45.5999985,8,0.150000006
2109,11068,43,46.0,36,0.150000006
2110,11068,77,13.0,28,0.150000006
2111,11069,39,18.0,20,0.0
2112,11070,1,18.0,40,0.150000006
2113,11070,2,19.0,20,0.150000006
2114,11070,16,17.4500008,30,0.150000006
2115,11070,31,12.5,20,0.0
2116,11071,7,30.0,15,0.0500000007
2117,11071,13,6.0,10,0.0500000007
2118,11072,2,19.0,8,0.0
2119,11072,41,9.64999962,40,0.0
2120,11072,50,16.25,22,0.0
2121,11072,64,33.25,130,0.0
2122,11073,11,21.0,10,0.0
2123,11073,24,4.5,20,0.0
2124,11074,16,17.4500008,14,0.0500000007
2125,11075,2,19.0,10,0.150000006
2126,11075,46,12.0,30,0.150000006
2127,11075,76,18.0,2,0.150000006
2128,11076,6,25.0,20,0.25
2129,11076,14,23.25,20,0.25
2130,11076,19,9.19999981,10,0.25
2131,11077,2,19.0,24,0.200000003
2132,11077,3,10.0,4,0.0
2133,11077,4,22.0,1,0.0
2134,11077,6,25.0,1,0.0199999996
2135,11077,7,30.0,1,0.0500000007
2136,11077,8,40.0,2,0.100000001
2137,11077,10,31.0,1,0.0
2138,11077,12,38.0,2,0.0500000007
2139,11077,13,6.0,4,0.0
2140,11077,14,23.25,1,0.0299999993
2141,11077,16,17.4500008,2,0.0299999993
2142,11077,20,81.0,1,0.0399999991
2143,11077,23,9.0,2,0.0
2144,11077,32,32.0,1,0.0
2145,11077,39,18.0,2,0.0500000007
2146,11077,41,9.64999962,3,0.0
2147,11077,46,12.0,3,0.0199999996
2148,11077,52,7.0,2,0.0
2149,11077,55,24.0,2,0.0
2150,11077,60,34.0,2,0.0599999987
2151,11077,64,33.25,2,0.0299999993
2152,11077,66,17.0,1,0.0
2153,11077,73,15.0,2,0.00999999978
2154,11077,75,7.75,4,0.0
2155,11077,77,13.0,2,0.0
